"","X","station","valid","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp","vsby","gust","skyc1","Date","Time","Hour","tmpc","dwpc","sms","p01mm","altmb","gustms","precip_type","undercatch","adj_precip","undercatch_loss","cum_undercatch_loss"
"104",1110,"0CO","2023-10-17 07:55:00",33.8,17.6,51.04,300,25,0,30.48,NA,10,34,"CLR","2023-10-17","07:55","2023/10/17 07",0.999999999999998,-7.66666666666667,12.5181373333333,0,854.531207699419,17.491096,"mixed",0.306880681866669,0,0,8.18299632292529
"105",1111,"0CO","2023-10-17 08:55:00",33.8,17.6,51.04,310,24,0,30.49,NA,10,31,"CLR","2023-10-17","08:55","2023/10/17 08",0.999999999999998,-8,12.0036933333333,0,854.718113037936,16.462208,"mixed",0.335792434666668,0,0,8.18299632292529
"106",1112,"0CO","2023-10-17 09:55:00",35.6,19.4,51.33,310,22,0,30.5,NA,10,28,"CLR","2023-10-17","09:55","2023/10/17 09",1.66666666666667,-7.33333333333333,12.0036933333333,0,854.998471045711,16.462208,"mixed",0.335792434666668,0,0,8.18299632292529
"107",1113,"0CO","2023-10-17 10:55:00",35.6,19.4,51.33,310,24,0,30.49,NA,10,34,"CLR","2023-10-17","10:55","2023/10/17 10",1.66666666666667,-7,12.346656,0,854.998471045711,18.00554,"mixed",0.3165179328,0,0,8.18299632292529
"108",1114,"0CO","2023-10-17 11:55:00",37.4,21.2,51.61,320,19,0,30.5,NA,10,27,"CLR","2023-10-17","11:55","2023/10/17 11",2.33333333333333,-5.66666666666667,10.4603613333333,0,854.998471045711,16.976652,"mixed",0.422527693066668,0,0,8.18299632292529
"109",1115,"0CO","2023-10-17 12:55:00",37.4,23,55.68,310,13,0,30.49,NA,10,24,"CLR","2023-10-17","12:55","2023/10/17 12",3,-5.66666666666667,10.1173986666667,0,854.811565707194,15.43332,"mixed",0.441802194933331,0,0,8.18299632292529
"110",1116,"0CO","2023-10-17 13:55:00",41,17.6,38.45,300,25,0,30.47,NA,10,33,"CLR","2023-10-17","13:55","2023/10/17 13",4.66666666666667,-7.33333333333333,11.832212,0,854.250849691644,17.491096,"rain",11.832212,0,0,8.18299632292529
"111",1117,"0CO","2023-10-17 14:55:00",41,19.4,41.54,290,25,0,30.46,NA,10,33,"CLR","2023-10-17","14:55","2023/10/17 14",5,-7,11.4892493333333,0,854.063944353127,16.976652,"rain",11.4892493333333,0,0,8.18299632292529
"112",1118,"0CO","2023-10-17 15:55:00",41,19.4,41.54,310,20,0,30.46,NA,10,30,"CLR","2023-10-17","15:55","2023/10/17 15",5,-6.66666666666667,10.1173986666667,0,854.063944353127,NA,"rain",10.1173986666667,0,0,8.18299632292529
"113",1119,"0CO","2023-10-17 16:55:00",41,19.4,41.54,290,26,0,30.46,NA,10,35,"CLR","2023-10-17","16:55","2023/10/17 16",5,-7,14.2329506666667,0,853.87703901461,19.034428,"rain",14.2329506666667,0,0,8.18299632292529
"114",1120,"0CO","2023-10-17 17:55:00",37.4,19.4,47.8,310,23,0,30.45,NA,10,28,"CLR","2023-10-17","17:55","2023/10/17 17",3.66666666666667,-7,11.4892493333333,0,853.87703901461,15.947764,"rain",11.4892493333333,0,0,8.18299632292529
"115",1121,"0CO","2023-10-17 18:55:00",37.4,19.4,47.8,310,22,0,30.44,NA,10,28,"CLR","2023-10-17","18:55","2023/10/17 18",3,-7,11.832212,0,853.503228337576,16.976652,"mixed",0.3454296856,0,0,8.18299632292529
"116",1122,"0CO","2023-10-17 19:55:00",35.6,21.2,55.41,300,26,0,30.41,NA,10,37,"CLR","2023-10-17","19:55","2023/10/17 19",2,-6.33333333333333,13.0325813333333,0,853.035964991284,19.034428,"mixed",0.277968929066669,0,0,8.18299632292529
"117",1123,"0CO","2023-10-17 20:55:00",33.8,21.2,59.53,300,36,0,30.37,NA,10,43,"CLR","2023-10-17","20:55","2023/10/17 20",1.66666666666667,-6,17.8340586666667,0,851.727627621665,24.693312,"mixed",0.00812590293333137,0,0,8.18299632292529
"118",1124,"0CO","2023-10-17 21:55:00",33.8,21.2,59.53,310,28,0,30.39,NA,10,39,"CLR","2023-10-17","21:55","2023/10/17 21",0.999999999999998,-6,15.43332,0,851.821080290924,22.121092,"mixed",0.143047416,0,0,8.18299632292529
"119",1125,"0CO","2023-10-17 22:55:00",33.8,21.2,59.53,320,26,0,30.4,NA,10,41,"CLR","2023-10-17","22:55","2023/10/17 22",0.999999999999998,-6,13.5470253333333,0,852.381796306474,21.092204,"mixed",0.249057176266668,0,0,8.18299632292529
"120",1126,"0CO","2023-10-17 23:55:00",33.8,21.2,59.53,310,36,0,30.36,NA,10,47,"CLR","2023-10-17","23:55","2023/10/17 23",0.999999999999998,-6,18.00554,0,850.980006267597,26.751088,"mixed",-0.00151134799999997,0,0,8.18299632292529
"121",1127,"0CO","2023-10-18 00:55:00",32,21.2,63.99,320,29,0,30.39,NA,10,40,"CLR","2023-10-18","00:55","2023/10/18 00",0.333333333333333,-6,16.2907266666667,0,851.821080290924,23.14998,"mixed",0.0948611613333314,0,0,8.18299632292529
"122",1128,"0CO","2023-10-18 01:55:00",30.2,21.2,68.83,340,26,0,30.4,NA,10,39,"CLR","2023-10-18","01:55","2023/10/18 01",-0.666666666666667,-6,14.404432,0,852.00798562944,23.664424,"snow",0.0141197214060284,0,0,8.18299632292529
"123",1129,"0CO","2023-10-18 02:55:00",28.4,19.4,68.61,320,24,0,30.4,NA,10,34,"CLR","2023-10-18","02:55","2023/10/18 02",-1.66666666666667,-6.66666666666667,14.0614693333333,0,851.914532960182,21.606648,"snow",0.0168355388437488,0,0,8.18299632292529
"124",1130,"0CO","2023-10-18 03:55:00",26.6,19.4,73.89,330,24,0,30.4,NA,10,32,"CLR","2023-10-18","03:55","2023/10/18 03",-2.33333333333333,-7,13.375544,0,852.00798562944,18.00554,"snow",0.0237063864051074,0,0,8.18299632292529
"125",1131,"0CO","2023-10-18 04:55:00",28.4,19.4,68.61,320,26,0,30.38,NA,10,33,"CLR","2023-10-18","04:55","2023/10/18 04",-2.33333333333333,-6.66666666666667,12.8611,0,851.821080290924,18.00554,"snow",0.0303855182610377,0,0,8.18299632292529
"126",1132,"0CO","2023-10-18 05:55:00",26.6,19.4,73.89,310,26,0,30.4,NA,10,34,"CLR","2023-10-18","05:55","2023/10/18 05",-3,-7,13.0325813333333,0,852.194890967957,17.491096,"snow",0.0279953161887125,0,0,8.18299632292529
"127",1133,"0CO","2023-10-18 06:55:00",26.6,21.2,79.77,310,26,0,30.41,NA,10,35,"CLR","2023-10-18","06:55","2023/10/18 06",-3,-6.33333333333333,13.7185066666667,0,852.568701644991,18.00554,"snow",0.0200098096460267,0,0,8.18299632292529
"128",1134,"0CO","2023-10-18 07:55:00",26.6,21.2,79.77,310,27,0,30.42,NA,10,34,"CLR","2023-10-18","07:55","2023/10/18 07",-3,-6,14.2329506666667,0,852.66215431425,18.519984,"snow",0.0154240764185883,0,0,8.18299632292529
"129",1135,"0CO","2023-10-18 08:55:00",30.2,21.2,68.83,310,27,0,30.43,NA,10,35,"CLR","2023-10-18","08:55","2023/10/18 08",-1.66666666666667,-6,14.5759133333333,0,853.129417660542,18.519984,"snow",0.0129154318366743,0,0,8.18299632292529
"130",1136,"0CO","2023-10-18 09:55:00",30.2,21.2,68.83,320,28,0,30.43,NA,10,40,"CLR","2023-10-18","09:55","2023/10/18 09",-1.33333333333333,-6,13.889988,0,853.409775668317,20.57776,"snow",0.0183615203650547,0,0,8.18299632292529
"131",1137,"0CO","2023-10-18 10:55:00",32,21.2,63.99,320,26,0,30.47,NA,10,39,"CLR","2023-10-18","10:55","2023/10/18 10",0,-6,14.5759133333333,0,853.87703901461,22.121092,"mixed",0.191233670666669,0,0,8.18299632292529
"132",1138,"0CO","2023-10-18 11:55:00",35.6,21.2,55.41,320,31,0,30.45,NA,10,41,"CLR","2023-10-18","11:55","2023/10/18 11",1.33333333333333,-6,14.918876,0,853.970491683868,21.606648,"mixed",0.1719591688,0,0,8.18299632292529
"133",1139,"0CO","2023-10-18 12:55:00",35.6,23,59.79,330,26,0,30.48,NA,10,36,"CLR","2023-10-18","12:55","2023/10/18 12",2,-5.66666666666667,16.1192453333333,0,853.87703901461,25.7222,"mixed",0.104498412266669,0,0,8.18299632292529
"134",1140,"0CO","2023-10-18 13:55:00",35.6,23,59.79,330,27,0,30.47,NA,10,41,"SCT","2023-10-18","13:55","2023/10/18 13",2,-5,13.7185066666667,0,854.250849691644,21.606648,"mixed",0.239419925333331,0,0,8.18299632292529
"135",1141,"0CO","2023-10-18 14:55:00",35.6,21.2,55.41,330,34,0,30.45,NA,10,40,"CLR","2023-10-18","14:55","2023/10/18 14",2,-5.66666666666667,14.404432,0,854.157397022385,21.606648,"mixed",0.2008709216,0,0,8.18299632292529
"136",1142,"0CO","2023-10-18 15:55:00",37.4,21.2,51.61,320,25,0,30.49,NA,10,34,"CLR","2023-10-18","15:55","2023/10/18 15",2.33333333333333,-6,13.375544,0,854.531207699419,21.606648,"mixed",0.2586944272,0,0,8.18299632292529
"137",1143,"0CO","2023-10-18 16:55:00",35.6,23,59.79,310,18,0,30.52,NA,10,35,"CLR","2023-10-18","16:55","2023/10/18 16",2,-5,11.317768,0,855.278829053487,18.519984,"mixed",0.3743414384,0,0,8.18299632292529
"138",1144,"0CO","2023-10-18 17:55:00",33.8,23,64.23,320,14,0,30.55,NA,10,24,"CLR","2023-10-18","17:55","2023/10/18 17",1.66666666666667,-5,9.08851066666667,0,856.119903076813,15.947764,"mixed",0.499625700533333,0,0,8.18299632292529
"139",1145,"0CO","2023-10-18 18:55:00",32,23,69.04,320,20,0,30.55,NA,10,30,"CLR","2023-10-18","18:55","2023/10/18 18",0.333333333333333,-5,10.28888,0,856.400261084588,15.947764,"mixed",0.432164944,0,0,8.18299632292529
"140",1146,"0CO","2023-10-18 19:55:00",32,23,69.04,330,15,0,30.58,NA,10,27,"CLR","2023-10-18","19:55","2023/10/18 19",0,-5,8.231104,0,857.054429769398,16.462208,"mixed",0.5478119552,0,0,8.18299632292529
"141",1147,"0CO","2023-10-18 20:55:00",32,23,69.04,330,18,0,30.59,NA,10,29,"CLR","2023-10-18","20:55","2023/10/18 20",0,-5,8.05962266666667,0,857.52169311569,14.918876,"mixed",0.557449206133333,0,0,8.18299632292529
"142",1148,"0CO","2023-10-18 21:55:00",32,23,69.04,330,16,0,30.6,NA,10,28,"CLR","2023-10-18","21:55","2023/10/18 21",0,-5,8.745548,0,857.895503792724,14.918876,"mixed",0.5189002024,0,0,8.18299632292529
"143",1149,"0CO","2023-10-18 22:55:00",32,23,69.04,320,20,0,30.58,NA,10,25,"CLR","2023-10-18","22:55","2023/10/18 22",0,-5,9.43147333333333,0,857.708598454207,14.918876,"mixed",0.480351198666667,0,0,8.18299632292529
"144",1150,"0CO","2023-10-18 23:55:00",32,23,69.04,330,23,0,30.58,NA,10,31,"CLR","2023-10-18","23:55","2023/10/18 23",0,-5,10.9748053333333,0,857.334787777173,15.947764,"mixed",0.393615940266668,0,0,8.18299632292529
"145",1151,"0CO","2023-10-19 00:55:00",32,24.8,74.44,330,23,0,30.57,NA,10,33,"CLR","2023-10-19","00:55","2023/10/19 00",0,-4,11.6607306666667,0,857.241335107915,16.976652,"mixed",0.355066936533331,0,0,8.18299632292529
"146",1152,"0CO","2023-10-19 01:55:00",32,24.8,74.44,340,21,0,30.57,NA,10,28,"CLR","2023-10-19","01:55","2023/10/19 01",0,-4,9.94591733333333,0,857.241335107915,15.43332,"mixed",0.451439445866667,0,0,8.18299632292529
"147",1153,"0CO","2023-10-19 02:55:00",30.2,24.8,80.07,340,19,0,30.58,NA,10,25,"CLR","2023-10-19","02:55","2023/10/19 02",-0.666666666666667,-4,10.1173986666667,0,857.334787777173,16.462208,"snow",0.100682705507047,0,0,8.18299632292529
"148",1154,"0CO","2023-10-19 03:55:00",30.2,24.8,80.07,350,19,0,30.58,NA,10,25,"CLR","2023-10-19","03:55","2023/10/19 03",-1,-4,8.745548,0,857.334787777173,13.375544,"snow",0.168799027164324,0,0,8.18299632292529
"149",1155,"0CO","2023-10-19 04:55:00",30.2,24.8,80.07,350,16,0,30.59,NA,10,24,"CLR","2023-10-19","04:55","2023/10/19 04",-1,-4,8.05962266666667,0,857.52169311569,12.8611,"snow",0.213932743905524,0,0,8.18299632292529
"150",1156,"0CO","2023-10-19 05:55:00",30.2,26.6,86.28,340,21,0,30.58,NA,10,32,"CLR","2023-10-19","05:55","2023/10/19 05",-1,-3.66666666666667,10.6318426666667,0,857.334787777173,16.462208,"snow",0.0817617390229175,0,0,8.18299632292529
"151",1157,"0CO","2023-10-19 06:55:00",30.2,26.6,86.28,340,18,0,30.6,NA,10,25,"CLR","2023-10-19","06:55","2023/10/19 06",-1,-3,9.60295466666667,0,857.802051123466,15.947764,"snow",0.123020081994591,0,0,8.18299632292529
"152",1158,"0CO","2023-10-19 07:55:00",30.2,26.6,86.28,350,10,0,30.63,NA,10,25,"CLR","2023-10-19","07:55","2023/10/19 07",-1,-3,8.231104,0,858.362767139016,14.404432,"snow",0.201902718107887,0,0,8.18299632292529
"153",1159,"0CO","2023-10-19 08:55:00",32,26.6,80.22,330,14,0,30.64,NA,10,23,"CLR","2023-10-19","08:55","2023/10/19 08",0,-3,6.00184666666667,0,859.016935823826,12.346656,"mixed",0.673096217333333,0,0,8.18299632292529
"154",1160,"0CO","2023-10-19 09:55:00",32,26.6,80.22,310,12,0,30.66,NA,10,NA,"CLR","2023-10-19","09:55","2023/10/19 09",0,-3,6.173328,0,859.484199170118,NA,"mixed",0.6634589664,0,0,8.18299632292529
"155",1161,"0CO","2023-10-19 10:55:00",33.8,24.8,69.25,320,14,0,30.66,NA,10,22,"CLR","2023-10-19","10:55","2023/10/19 10",0.999999999999998,-3.66666666666667,6.173328,0,859.577651839376,12.346656,"mixed",0.6634589664,0,0,8.18299632292529
"156",1162,"0CO","2023-10-19 11:55:00",35.6,24.8,64.46,330,12,0,30.67,NA,10,24,"CLR","2023-10-19","11:55","2023/10/19 11",2,-4.33333333333333,7.03073466666667,0,859.671104508635,12.8611,"mixed",0.615272711733333,0,0,8.18299632292529
"157",1163,"0CO","2023-10-19 12:55:00",39.2,21.2,48.1,310,15,0,30.66,NA,10,25,"CLR","2023-10-19","12:55","2023/10/19 12",3.33333333333333,-5.33333333333333,6.687772,0,859.764557177893,12.8611,"rain",6.687772,0,0,8.18299632292529
"158",1164,"0CO","2023-10-19 13:55:00",39.2,14,35.26,20,7,0,30.65,NA,10,24,"CLR","2023-10-19","13:55","2023/10/19 13",4,-8,6.173328,0,859.390746500859,14.918876,"rain",6.173328,0,0,8.18299632292529
"159",1165,"0CO","2023-10-19 14:55:00",41,15.8,35.57,10,9,0,30.66,NA,10,23,"CLR","2023-10-19","14:55","2023/10/19 14",5,-9.66666666666667,7.54517866666667,0,859.297293831601,13.375544,"rain",7.54517866666667,0,0,8.18299632292529
"160",1166,"0CO","2023-10-19 15:55:00",41,14,32.88,300,22,0,30.64,NA,10,30,"CLR","2023-10-19","15:55","2023/10/19 15",5,-10.3333333333333,9.60295466666667,0,859.110388493084,15.43332,"rain",9.60295466666667,0,0,8.18299632292529
"161",1167,"0CO","2023-10-19 16:55:00",42.8,12.2,28.34,300,26,0,30.64,NA,10,30,"CLR","2023-10-19","16:55","2023/10/19 16",5.66666666666667,-10.3333333333333,12.1751746666667,0,859.016935823826,16.976652,"rain",12.1751746666667,0,0,8.18299632292529
"162",1168,"0CO","2023-10-19 17:55:00",39.2,12.2,32.58,300,19,0,30.64,NA,10,26,"CLR","2023-10-19","17:55","2023/10/19 17",4.66666666666667,-10.6666666666667,9.60295466666667,0,859.203841162342,14.404432,"rain",9.60295466666667,0,0,8.18299632292529
"163",1169,"0CO","2023-10-19 18:55:00",35.6,15.8,43.95,300,18,0,30.65,NA,10,25,"CLR","2023-10-19","18:55","2023/10/19 18",2.66666666666667,-9.66666666666667,8.745548,0,859.297293831601,13.375544,"mixed",0.5189002024,0,0,8.18299632292529
"164",1170,"0CO","2023-10-19 19:55:00",35.6,12.2,37.53,310,21,0,30.65,NA,10,25,"CLR","2023-10-19","19:55","2023/10/19 19",2,-9.66666666666667,9.94591733333333,0,859.390746500859,14.404432,"mixed",0.451439445866667,0,0,8.18299632292529
"165",1171,"0CO","2023-10-19 20:55:00",33.8,14,43.65,320,12,0,30.66,NA,10,19,"CLR","2023-10-19","20:55","2023/10/19 20",0.999999999999998,-10,6.51629066666667,0,859.577651839376,10.28888,"mixed",0.644184464533333,0,0,8.18299632292529
"166",1172,"0CO","2023-10-19 21:55:00",33.8,14,43.65,330,16,0,30.65,NA,10,24,"CLR","2023-10-19","21:55","2023/10/19 21",0.999999999999998,-10,7.202216,0,859.390746500859,12.8611,"mixed",0.6056354608,0,0,8.18299632292529
"167",1173,"0CO","2023-10-19 22:55:00",35.6,15.8,43.95,310,18,0,30.64,NA,10,27,"CLR","2023-10-19","22:55","2023/10/19 22",1.66666666666667,-9.33333333333333,NA,0,859.016935823826,NA,"mixed",NA,0,0,8.18299632292529
"168",1174,"0CO","2023-10-19 23:55:00",35.6,12.2,37.53,320,17,0,30.62,NA,10,29,"CLR","2023-10-19","23:55","2023/10/19 23",2,-10.6666666666667,10.28888,0,858.549672477533,14.918876,"mixed",0.432164944,0,0,8.18299632292529
"169",1175,"0CO","2023-10-20 00:55:00",33.8,10.4,37.22,320,17,0,30.61,NA,10,29,"CLR","2023-10-20","00:55","2023/10/20 00",0.999999999999998,-11.6666666666667,9.94591733333333,0,858.175861800499,15.43332,"mixed",0.451439445866667,0,0,8.18299632292529
"170",1176,"0CO","2023-10-20 01:55:00",33.8,8.6,34.34,320,18,0,30.6,NA,10,27,"CLR","2023-10-20","01:55","2023/10/20 01",0.999999999999998,-12.6666666666667,9.43147333333333,0,857.895503792724,13.889988,"mixed",0.480351198666667,0,0,8.18299632292529
"171",1177,"0CO","2023-10-20 02:55:00",33.8,10.4,37.22,330,17,0,30.61,NA,10,27,"CLR","2023-10-20","02:55","2023/10/20 02",0.999999999999998,-12.3333333333333,9.774436,0,858.175861800499,15.43332,"mixed",0.4610766968,0,0,8.18299632292529
"172",1178,"0CO","2023-10-20 03:55:00",33.8,10.4,37.22,330,12,0,30.61,NA,10,29,"CLR","2023-10-20","03:55","2023/10/20 03",0.999999999999998,-12.3333333333333,7.37369733333333,0,858.082409131241,14.918876,"mixed",0.595998209866667,0,0,8.18299632292529
"173",1179,"0CO","2023-10-20 04:55:00",32,12.2,43.34,330,16,0,30.62,NA,10,24,"CLR","2023-10-20","04:55","2023/10/20 04",0.666666666666666,-11.3333333333333,7.54517866666667,0,858.269314469758,12.346656,"mixed",0.586360958933333,0,0,8.18299632292529
"174",1180,"0CO","2023-10-20 05:55:00",33.8,12.2,40.32,330,17,0,30.6,NA,10,30,"CLR","2023-10-20","05:55","2023/10/20 05",0.999999999999998,-11,8.05962266666667,0,857.895503792724,15.43332,"mixed",0.557449206133333,0,0,8.18299632292529
"175",1181,"0CO","2023-10-20 06:55:00",33.8,12.2,40.32,330,15,0,30.6,NA,10,27,"CLR","2023-10-20","06:55","2023/10/20 06",0.999999999999998,-11,9.43147333333333,0,857.895503792724,15.947764,"mixed",0.480351198666667,0,0,8.18299632292529
"176",1182,"0CO","2023-10-20 07:55:00",35.6,12.2,37.53,330,17,0,30.6,NA,10,23,"CLR","2023-10-20","07:55","2023/10/20 07",1.33333333333333,-11,8.231104,0,857.895503792724,14.404432,"mixed",0.5478119552,0,0,8.18299632292529
"177",1183,"0CO","2023-10-20 08:55:00",35.6,12.2,37.53,320,17,0,30.62,NA,10,23,"CLR","2023-10-20","08:55","2023/10/20 08",1.66666666666667,-11,9.08851066666667,0,858.362767139016,13.889988,"mixed",0.499625700533333,0,0,8.18299632292529
"178",1184,"0CO","2023-10-20 09:55:00",37.4,14,37.84,320,21,0,30.61,NA,10,26,"CLR","2023-10-20","09:55","2023/10/20 09",3,-10.6666666666667,9.43147333333333,0,858.175861800499,13.889988,"mixed",0.480351198666667,0,0,8.18299632292529
"179",1185,"0CO","2023-10-20 10:55:00",39.2,14,35.26,320,16,0,30.63,NA,10,23,"CLR","2023-10-20","10:55","2023/10/20 10",3.66666666666667,-10,8.05962266666667,0,858.549672477533,12.8611,"rain",8.05962266666667,0,0,8.18299632292529
"180",1186,"0CO","2023-10-20 11:55:00",41,14,32.88,320,9,0,30.63,NA,10,19,"CLR","2023-10-20","11:55","2023/10/20 11",5,-10,4.629996,0,858.73657781605,11.317768,"rain",4.629996,0,0,8.18299632292529
"181",1187,"0CO","2023-10-20 12:55:00",42.8,15.8,33.18,40,7,0,30.62,NA,10,14,"CLR","2023-10-20","12:55","2023/10/20 12",5.66666666666667,-9.66666666666667,4.28703333333333,0,858.549672477533,11.832212,"rain",4.28703333333333,0,0,8.18299632292529
"182",1188,"0CO","2023-10-20 13:55:00",42.8,14,30.68,320,15,0,30.58,NA,10,20,"CLR","2023-10-20","13:55","2023/10/20 13",6,-9.66666666666667,4.97295866666667,0,857.708598454207,10.803324,"rain",4.97295866666667,0,0,8.18299632292529
"183",1189,"0CO","2023-10-20 14:55:00",42.8,10.4,26.16,330,9,0,30.58,NA,10,18,"CLR","2023-10-20","14:55","2023/10/20 14",6,-11.6666666666667,5.48740266666667,0,857.334787777173,11.832212,"rain",5.48740266666667,0,0,8.18299632292529
"184",1190,"0CO","2023-10-20 15:55:00",44.6,8.6,22.53,310,12,0,30.58,NA,10,23,"CLR","2023-10-20","15:55","2023/10/20 15",6.66666666666667,-13,4.97295866666667,0,857.52169311569,11.832212,"rain",4.97295866666667,0,0,8.18299632292529
"185",1191,"0CO","2023-10-20 16:55:00",42.8,8.6,24.14,310,9,0,30.58,NA,10,18,"CLR","2023-10-20","16:55","2023/10/20 16",6.33333333333333,-14,6.00184666666667,0,857.334787777173,11.317768,"rain",6.00184666666667,0,0,8.18299632292529
"186",1192,"0CO","2023-10-20 17:55:00",41,10.4,28.04,310,9,0,30.58,NA,10,NA,"CLR","2023-10-20","17:55","2023/10/20 17",5,-12,4.115552,0,857.334787777173,NA,"rain",4.115552,0,0,8.18299632292529
"187",1193,"0CO","2023-10-20 18:55:00",39.2,12.2,32.58,300,6,0,30.58,NA,10,NA,"CLR","2023-10-20","18:55","2023/10/20 18",4.33333333333333,-11,3.42962666666667,0,857.334787777173,NA,"rain",3.42962666666667,0,0,8.18299632292529
"188",1194,"0CO","2023-10-20 19:55:00",39.2,12.2,32.58,300,13,0,30.58,NA,10,NA,"CLR","2023-10-20","19:55","2023/10/20 19",4,-11,6.00184666666667,0,857.334787777173,NA,"rain",6.00184666666667,0,0,8.18299632292529
"189",1195,"0CO","2023-10-20 20:55:00",39.2,12.2,32.58,300,11,0,30.57,NA,10,NA,"CLR","2023-10-20","20:55","2023/10/20 20",4,-11,3.94407066666667,0,857.054429769398,NA,"rain",3.94407066666667,0,0,8.18299632292529
"190",1196,"0CO","2023-10-20 21:55:00",39.2,12.2,32.58,300,11,0,30.55,NA,10,NA,"CLR","2023-10-20","21:55","2023/10/20 21",4,-10.6666666666667,4.97295866666667,0,856.680619092364,NA,"rain",4.97295866666667,0,0,8.18299632292529
"191",1197,"0CO","2023-10-20 22:55:00",39.2,10.4,30.07,200,10,0,30.54,NA,10,NA,"CLR","2023-10-20","22:55","2023/10/20 22",4.33333333333333,-12,3.601108,0,856.400261084588,NA,"rain",3.601108,0,0,8.18299632292529
"192",1198,"0CO","2023-10-20 23:55:00",39.2,8.6,27.74,220,7,0,30.53,NA,10,NA,"CLR","2023-10-20","23:55","2023/10/20 23",4,-12.3333333333333,3.086664,0,855.932997738296,NA,"rain",3.086664,0,0,8.18299632292529
"193",1199,"0CO","2023-10-21 00:55:00",37.4,10.4,32.27,250,6,0,30.52,NA,10,NA,"CLR","2023-10-21","00:55","2023/10/21 00",3,-12.3333333333333,3.086664,0,855.839545069038,NA,"mixed",0.8369294832,0,0,8.18299632292529
"194",1200,"0CO","2023-10-21 01:55:00",37.4,10.4,32.27,260,5,0,30.52,NA,10,NA,"CLR","2023-10-21","01:55","2023/10/21 01",3,-12,3.086664,0,855.652639730521,NA,"mixed",0.8369294832,0,0,8.18299632292529
"195",1201,"0CO","2023-10-21 02:55:00",37.4,10.4,32.27,280,10,0,30.5,NA,10,NA,"CLR","2023-10-21","02:55","2023/10/21 02",3,-12.6666666666667,3.42962666666667,0,855.278829053487,NA,"mixed",0.817654981333333,0,0,8.18299632292529
"196",1202,"0CO","2023-10-21 03:55:00",35.6,12.2,37.53,270,9,0,30.48,NA,10,14,"CLR","2023-10-21","03:55","2023/10/21 03",2.33333333333333,-11.6666666666667,4.115552,0,854.718113037936,NA,"mixed",0.7791059776,0,0,8.18299632292529
"197",1203,"0CO","2023-10-21 04:55:00",35.6,10.4,34.65,290,12,0,30.47,NA,10,NA,"CLR","2023-10-21","04:55","2023/10/21 04",2,-11.6666666666667,4.80147733333333,0,854.437755030161,NA,"mixed",0.740556973866667,0,0,8.18299632292529
"198",1204,"0CO","2023-10-21 05:55:00",35.6,8.6,31.97,300,8,0,30.47,NA,10,17,"CLR","2023-10-21","05:55","2023/10/21 05",1.33333333333333,-12.6666666666667,4.115552,0,854.250849691644,8.745548,"mixed",0.7791059776,0,0,8.18299632292529
"199",1205,"0CO","2023-10-21 06:55:00",33.8,5,29.16,300,16,0,30.47,NA,10,NA,"CLR","2023-10-21","06:55","2023/10/21 06",1.33333333333333,-15,7.88814133333333,0,854.250849691644,NA,"mixed",0.567086457066667,0,0,8.18299632292529
"200",1206,"0CO","2023-10-21 07:55:00",35.6,5,27.15,290,14,0,30.47,NA,10,NA,"CLR","2023-10-21","07:55","2023/10/21 07",1.33333333333333,-15,7.71666,0,854.250849691644,NA,"mixed",0.576723708,0,0,8.18299632292529
