,station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,Date,Time,Hour,tmpc,dwpc,sms,p01mm,fresh_SWE_m,fresh_density,fresh_depth,old_swe_m,old_density,old_depth,swe f+o,depth f+o,density f+o,altmb,gustms,precip_type,undercatch,adj_precip,undercatch_loss,cum_undercatch_loss
104,0CO,9/5/2023 7:55,30.2,30.2,100,310,19,0,30.45,NA,0.25,30,OVC,9/5/2023,7:55,2023/09/05 07,-1,-1,9.431473333,0,0,0,0,0,0,0,0,0,0,853.4097757,15.43332,mixed,0.306880682,0,0,8.182996323
105,0CO,9/5/2023 8:55,32,30.2,92.97,290,19,0,30.47,NA,10,27,CLR,9/5/2023,8:55,2023/09/05 08,0,-1,9.431473333,0,0,0,0,0,0,0,0,0,0,853.9704917,13.889988,mixed,0.335792435,0,0,8.182996323
106,0CO,9/5/2023 9:55,33.8,32,93.03,310,18,0.02,30.5,NA,1.75,29,SCT,9/5/2023,9:55,2023/09/05 09,1,-1,10.63184267,2.286,0.002286,0,0,0,0,0,0,0,0,854.718113,16.462208,mixed,0.335792435,0,0,8.182996323
107,0CO,9/5/2023 10:55,35.6,32,86.59,290,8,0,30.53,NA,10,16,SCT,9/5/2023,10:55,2023/09/05 10,1.666666667,0,4.972958667,0,0,0,0,0,0,0,0,0,0,855.7460924,12.346656,mixed,0.316517933,0,0,8.182996323
108,0CO,9/5/2023 11:55,37.4,32,80.65,300,9,0,30.55,NA,10,23,SCT,9/5/2023,11:55,2023/09/05 11,3.333333333,-0.333333333,4.629996,0,0,0,0,0,0,0,0,0,0,856.4937138,11.832212,mixed,0.422527693,0,0,8.182996323
109,0CO,9/5/2023 12:55,41,33.8,75.33,310,10,0,30.56,NA,10,15,SCT,9/5/2023,12:55,2023/09/05 12,4.333333333,-6.66E-16,4.801477333,0,0,0,0,0,0,0,0,0,0,856.6806191,11.832212,mixed,0.441802195,0,0,8.182996323
110,0CO,9/5/2023 13:55,42.8,32,65.38,300,8,0,30.58,NA,10,NA,SCT,9/5/2023,13:55,2023/09/05 13,5.333333333,-0.333333333,4.287033333,0,0,0,0,0,0,0,0,0,0,857.0544298,NA,rain,11.832212,0,0,8.182996323
111,0CO,9/5/2023 14:55,46.4,30.2,53,280,12,0,30.58,NA,10,24,SCT,9/5/2023,14:55,2023/09/05 14,7,-1,5.830365333,0,0,0,0,0,0,0,0,0,0,857.3347878,12.346656,rain,11.48924933,0,0,8.182996323
112,0CO,9/5/2023 15:55,44.6,33.8,65.61,120,5,0,30.58,NA,10,NA,SCT,9/5/2023,15:55,2023/09/05 15,8,0.333333333,3.086664,0,0,0,0,0,0,0,0,0,0,857.3347878,NA,rain,10.11739867,0,0,8.182996323
113,0CO,9/5/2023 16:55,42.8,33.8,70.28,NA,NA,0,30.58,NA,10,NA,CLR,9/5/2023,16:55,2023/09/05 16,6.666666667,1.666666667,NA,0,0,0,0,0,0,0,0,0,0,857.3347878,NA,rain,14.23295067,0,0,8.182996323
114,0CO,9/5/2023 17:55,41,33.8,75.33,NA,NA,0,30.59,NA,10,NA,CLR,9/5/2023,17:55,2023/09/05 17,5.333333333,1,NA,0,0,0,0,0,0,0,0,0,0,857.6151458,NA,rain,11.48924933,0,0,8.182996323
115,0CO,9/5/2023 18:55,37.4,33.8,86.69,140,16,0,30.6,NA,10,21,CLR,9/5/2023,18:55,2023/09/05 18,4.333333333,1,NA,0,0,0,0,0,0,0,0,0,0,857.7085985,NA,mixed,0.345429686,0,0,8.182996323
116,0CO,9/5/2023 19:55,35.6,33.8,93.08,140,16,0,30.62,NA,10,NA,SCT,9/5/2023,19:55,2023/09/05 19,2.666666667,1,7.545178667,0,0,0,0,0,0,0,0,0,0,858.1758618,NA,mixed,0.277968929,0,0,8.182996323
117,0CO,9/5/2023 20:55,35.6,33.8,93.08,170,13,0,30.63,NA,10,20,CLR,9/5/2023,20:55,2023/09/05 20,2,1,6.173328,0,0,0,0,0,0,0,0,0,0,858.6431251,10.28888,mixed,0.008125903,0,0,8.182996323
118,0CO,9/5/2023 21:55,35.6,33.8,93.08,170,16,0,30.63,NA,10,NA,CLR,9/5/2023,21:55,2023/09/05 21,2,1,7.202216,0,0,0,0,0,0,0,0,0,0,858.8300305,NA,mixed,0.143047416,0,0,8.182996323
119,0CO,9/5/2023 22:55,37.4,32,80.65,220,7,0,30.63,NA,10,NA,CLR,9/5/2023,22:55,2023/09/05 22,2.666666667,0.666666667,4.458514667,0,0,0,0,0,0,0,0,0,0,858.7365778,NA,mixed,0.249057176,0,0,8.182996323
120,0CO,9/5/2023 23:55,37.4,32,80.65,250,17,0,30.62,NA,10,NA,CLR,9/5/2023,23:55,2023/09/05 23,3,0,7.030734667,0,0,0,0,0,0,0,0,0,0,858.4562198,NA,mixed,-0.001511348,0,0,8.182996323
121,0CO,9/6/2023 0:55,37.4,32,80.65,230,9,0,30.62,NA,10,18,CLR,9/6/2023,0:55,2023/09/06 00,3,0,4.115552,0,0,0,0,0,0,0,0,0,0,858.4562198,NA,mixed,0.094861161,0,0,8.182996323
122,0CO,9/6/2023 1:55,37.4,32,80.65,260,11,0,30.6,NA,10,17,CLR,9/6/2023,1:55,2023/09/06 01,3,0,5.14444,0,0,0,0,0,0,0,0,0,0,857.9889565,10.28888,snow,0.014119721,0,0,8.182996323
123,0CO,9/6/2023 2:55,37.4,28.4,69.67,270,17,0,30.6,NA,10,28,CLR,9/6/2023,2:55,2023/09/06 02,3,-1.333333333,5.658884,0,0,0,0,0,0,0,0,0,0,857.8955038,14.404432,snow,0.016835539,0,0,8.182996323
124,0CO,9/6/2023 3:55,37.4,26.6,64.7,280,22,0,30.59,NA,10,30,CLR,9/6/2023,3:55,2023/09/06 03,3,-2.666666667,11.14628667,0,0,0,0,0,0,0,0,0,0,857.5216931,15.43332,snow,0.023706386,0,0,8.182996323
125,0CO,9/6/2023 4:55,37.4,24.8,60.04,270,17,0,30.58,NA,10,34,CLR,9/6/2023,4:55,2023/09/06 04,3.333333333,-4,9.431473333,0,0,0,0,0,0,0,0,0,0,857.4282404,18.519984,snow,0.030385518,0,0,8.182996323
126,0CO,9/6/2023 5:55,37.4,24.8,60.04,290,21,0,30.58,NA,10,31,CLR,9/6/2023,5:55,2023/09/06 05,3,-4,10.63184267,0,0,0,0,0,0,0,0,0,0,857.3347878,15.947764,snow,0.027995316,0,0,8.182996323
127,0CO,9/6/2023 6:55,37.4,23,55.68,290,23,0,30.59,NA,10,36,CLR,9/6/2023,6:55,2023/09/06 06,3,-4.333333333,11.48924933,0,0,0,0,0,0,0,0,0,0,857.4282404,18.519984,snow,0.02000981,0,0,8.182996323
128,0CO,9/6/2023 7:55,39.2,23,51.89,280,23,0,30.6,NA,10,36,CLR,9/6/2023,7:55,2023/09/06 07,3.333333333,-5,11.832212,0,0,0,0,0,0,0,0,0,0,857.8955038,18.519984,snow,0.015424076,0,0,8.182996323
129,0CO,9/6/2023 8:55,41,23,48.39,280,33,0,30.6,NA,10,47,CLR,9/6/2023,8:55,2023/09/06 08,4.666666667,-5,14.23295067,0,0,0,0,0,0,0,0,0,0,857.9889565,24.178868,snow,0.012915432,0,0,8.182996323
130,0CO,9/6/2023 9:55,42.8,28.4,56.48,300,13,0,30.64,NA,10,23,CLR,9/6/2023,9:55,2023/09/06 09,5.333333333,-3,8.745548,0,0,0,0,0,0,0,0,0,0,858.9234832,16.462208,snow,0.01836152,0,0,8.182996323
131,0CO,9/6/2023 10:55,44.6,23,42.14,280,25,0,30.65,NA,10,34,CLR,9/6/2023,10:55,2023/09/06 10,6.333333333,-3,8.059622667,0,0,0,0,0,0,0,0,0,0,859.3907465,17.491096,mixed,0.191233671,0,0,8.182996323
132,0CO,9/6/2023 11:55,48.2,24.8,39.66,280,19,0,30.66,NA,10,26,CLR,9/6/2023,11:55,2023/09/06 11,8,-4.666666667,10.28888,0,0,0,0,0,0,0,0,0,0,859.5776518,18.00554,mixed,0.171959169,0,0,8.182996323
133,0CO,9/6/2023 12:55,50,21.2,31.87,290,18,0,30.66,NA,10,32,CLR,9/6/2023,12:55,2023/09/06 12,9.333333333,-4.333333333,7.373697333,0,0,0,0,0,0,0,0,0,0,859.6711045,16.462208,mixed,0.104498412,0,0,8.182996323
134,0CO,9/6/2023 13:55,51.8,21.2,29.82,290,15,0,30.66,NA,10,25,CLR,9/6/2023,13:55,2023/09/06 13,10.33333333,-5.333333333,6.859253333,0,0,0,0,0,0,0,0,0,0,859.6711045,13.889988,mixed,0.239419925,0,0,8.182996323
135,0CO,9/6/2023 14:55,53.6,24.8,32.46,NA,NA,0,30.66,NA,10,NA,CLR,9/6/2023,14:55,2023/09/06 14,11.33333333,-5.333333333,NA,0,0,0,0,0,0,0,0,0,0,859.5776518,NA,mixed,0.200870922,0,0,8.182996323
136,0CO,9/6/2023 15:55,55.4,19.4,24.21,260,19,0,30.65,NA,10,32,CLR,9/6/2023,15:55,2023/09/06 15,12,-6.333333333,6.516290667,0,0,0,0,0,0,0,0,0,0,859.3907465,16.462208,mixed,0.258694427,0,0,8.182996323
137,0CO,9/6/2023 16:55,55.4,19.4,24.21,240,13,0,30.66,NA,10,21,CLR,9/6/2023,16:55,2023/09/06 16,12.66666667,-7.666666667,6.687772,0,0,0,0,0,0,0,0,0,0,859.5776518,14.918876,mixed,0.374341438,0,0,8.182996323
138,0CO,9/6/2023 17:55,53.6,17.6,23.93,290,12,0,30.66,NA,10,21,CLR,9/6/2023,17:55,2023/09/06 17,12.66666667,-8,7.030734667,0,0,0,0,0,0,0,0,0,0,859.5776518,NA,mixed,0.499625701,0,0,8.182996323
139,0CO,9/6/2023 18:55,50,26.6,39.95,330,3,0,30.66,NA,10,NA,CLR,9/6/2023,18:55,2023/09/06 18,11.33333333,-4.666666667,2.915182667,0,0,0,0,0,0,0,0,0,0,859.5776518,NA,mixed,0.432164944,0,0,8.182996323
140,0CO,9/6/2023 19:55,46.4,23,39.36,300,3,0,30.66,NA,10,NA,CLR,9/6/2023,19:55,2023/09/06 19,9.333333333,-6.333333333,2.743701333,0,0,0,0,0,0,0,0,0,0,859.3907465,NA,mixed,0.547811955,0,0,8.182996323
141,0CO,9/6/2023 20:55,46.4,26.6,45.73,0,0,0,30.67,NA,10,NA,CLR,9/6/2023,20:55,2023/09/06 20,8,-2.666666667,0,0,0,0,0,0,0,0,0,0,0,859.6711045,NA,mixed,0.557449206,0,0,8.182996323
142,0CO,9/6/2023 21:55,46.4,19.4,33.79,300,8,0,30.66,NA,10,16,CLR,9/6/2023,21:55,2023/09/06 21,8,-7,2.915182667,0,0,0,0,0,0,0,0,0,0,859.5776518,NA,mixed,0.518900202,0,0,8.182996323
143,0CO,9/6/2023 22:55,44.6,17.6,33.49,250,11,0,30.65,NA,10,NA,CLR,9/6/2023,22:55,2023/09/06 22,7.666666667,-7.666666667,4.629996,0,0,0,0,0,0,0,0,0,0,859.4841992,NA,mixed,0.480351199,0,0,8.182996323
144,0CO,9/6/2023 23:55,44.6,19.4,36.18,280,18,0,30.64,NA,10,NA,CLR,9/6/2023,23:55,2023/09/06 23,7.333333333,-7.666666667,6.344809333,0,0,0,0,0,0,0,0,0,0,859.2038412,NA,mixed,0.39361594,0,0,8.182996323
145,0CO,9/7/2023 0:55,42.8,17.6,35.87,290,15,0,30.63,NA,10,23,CLR,9/7/2023,0:55,2023/09/07 00,6.333333333,-7.666666667,7.888141333,0,0,0,0,0,0,0,0,0,0,858.8300305,NA,mixed,0.355066937,0,0,8.182996323
146,0CO,9/7/2023 1:55,41,15.8,35.57,280,20,0,30.6,NA,10,NA,CLR,9/7/2023,1:55,2023/09/07 01,5,-8.333333333,9.945917333,0,0,0,0,0,0,0,0,0,0,858.1758618,NA,mixed,0.451439446,0,0,8.182996323
147,0CO,9/7/2023 2:55,41,17.6,38.45,290,32,0,30.58,NA,10,43,CLR,9/7/2023,2:55,2023/09/07 02,5.666666667,-8.333333333,15.43332,0,0,0,0,0,0,0,0,0,0,857.5216931,22.635536,snow,0.100682706,0,0,8.182996323
148,0CO,9/7/2023 3:55,41,19.4,41.54,290,23,0,30.57,NA,10,42,CLR,9/7/2023,3:55,2023/09/07 03,5,-7,15.60480133,0,0,0,0,0,0,0,0,0,0,856.9609771,21.606648,snow,0.168799027,0,0,8.182996323
149,0CO,9/7/2023 4:55,41,19.4,41.54,280,28,0,30.57,NA,10,45,CLR,9/7/2023,4:55,2023/09/07 04,5,-7,14.57591333,0,0,0,0,0,0,0,0,0,0,856.9609771,23.14998,snow,0.213932744,0,0,8.182996323
150,0CO,9/7/2023 5:55,39.2,19.4,44.55,290,25,0,30.58,NA,10,40,CLR,9/7/2023,5:55,2023/09/07 05,4.666666667,-7,14.404432,0,0,0,0,0,0,0,0,0,0,856.9609771,23.14998,snow,0.081761739,0,0,8.182996323
151,0CO,9/7/2023 6:55,37.4,19.4,47.8,280,30,0,30.57,NA,10,42,CLR,9/7/2023,6:55,2023/09/07 06,3.333333333,-7,13.54702533,0,0,0,0,0,0,0,0,0,0,857.2413351,21.606648,snow,0.123020082,0,0,8.182996323
152,0CO,9/7/2023 7:55,37.4,21.2,51.61,310,19,0,30.6,NA,10,38,CLR,9/7/2023,7:55,2023/09/07 07,3.666666667,-6.666666667,13.03258133,0,0,0,0,0,0,0,0,0,0,857.5216931,22.121092,snow,0.201902718,0,0,8.182996323
153,0CO,9/7/2023 8:55,39.2,21.2,48.1,300,16,0,30.61,NA,10,28,CLR,9/7/2023,8:55,2023/09/07 08,3.666666667,-6,9.088510667,0,0,0,0,0,0,0,0,0,0,858.0824091,15.947764,mixed,0.673096217,0,0,8.182996323
154,0CO,9/7/2023 9:55,42.8,21.2,41.84,NA,NA,0,30.63,NA,10,NA,CLR,9/7/2023,9:55,2023/09/07 09,5.333333333,-6,NA,0,0,0,0,0,0,0,0,0,0,858.4562198,NA,mixed,0.663458966,0,0,8.182996323
155,0CO,9/7/2023 10:55,44.6,21.2,39.06,300,21,0,30.64,NA,10,27,CLR,9/7/2023,10:55,2023/09/07 10,6.666666667,-6,11.48924933,0,0,0,0,0,0,0,0,0,0,858.8300305,18.00554,mixed,0.663458966,0,0,8.182996323
156,0CO,9/7/2023 11:55,46.4,19.4,33.79,310,21,0,30.66,NA,10,30,CLR,9/7/2023,11:55,2023/09/07 11,8,-6.666666667,12.00369333,0,0,0,0,0,0,0,0,0,0,859.3907465,20.063316,mixed,0.615272712,0,0,8.182996323
157,0CO,9/7/2023 12:55,50,14,23.37,300,16,0,30.67,NA,10,31,CLR,9/7/2023,12:55,2023/09/07 12,10,-8.666666667,10.97480533,0,0,0,0,0,0,0,0,0,0,859.5776518,17.491096,rain,6.687772,0,0,8.182996323
158,0CO,9/7/2023 13:55,50,10.4,19.93,NA,NA,0,30.67,NA,10,NA,CLR,9/7/2023,13:55,2023/09/07 13,10,-11.66666667,NA,0,0,0,0,0,0,0,0,0,0,859.7645572,NA,rain,6.173328,0,0,8.182996323
159,0CO,9/7/2023 14:55,51.8,8.6,17.2,270,20,0,30.67,NA,10,36,CLR,9/7/2023,14:55,2023/09/07 14,11,-11.66666667,11.48924933,0,0,0,0,0,0,0,0,0,0,859.6711045,22.121092,rain,7.545178667,0,0,8.182996323
160,0CO,9/7/2023 15:55,51.8,8.6,17.2,260,17,0,30.68,NA,10,34,CLR,9/7/2023,15:55,2023/09/07 15,11,-13,9.431473333,0,0,0,0,0,0,0,0,0,0,859.9514625,NA,rain,9.602954667,0,0,8.182996323
161,0CO,9/7/2023 16:55,51.8,3.2,13.45,280,18,0,30.68,NA,10,39,CLR,9/7/2023,16:55,2023/09/07 16,11,-15.66666667,13.375544,0,0,0,0,0,0,0,0,0,0,859.9514625,21.092204,rain,12.17517467,0,0,8.182996323
162,0CO,9/7/2023 17:55,51.8,10.4,18.64,300,17,0,30.69,NA,10,22,CLR,9/7/2023,17:55,2023/09/07 17,11,-13.33333333,10.97480533,0,0,0,0,0,0,0,0,0,0,860.3252732,17.491096,rain,9.602954667,0,0,8.182996323
163,0CO,9/7/2023 18:55,50,1.4,13.22,NA,NA,0,30.71,NA,10,NA,CLR,9/7/2023,18:55,2023/09/07 18,10.33333333,-15.66666667,NA,0,0,0,0,0,0,0,0,0,0,860.8859892,NA,mixed,0.518900202,0,0,8.182996323
164,0CO,9/7/2023 19:55,44.6,5,19.13,280,17,0,30.72,NA,10,20,CLR,9/7/2023,19:55,2023/09/07 19,7.666666667,-15.66666667,8.059622667,0,0,0,0,0,0,0,0,0,0,861.0728945,11.832212,mixed,0.451439446,0,0,8.182996323
165,0CO,9/7/2023 20:55,44.6,5,19.13,280,14,0,30.74,NA,10,NA,CLR,9/7/2023,20:55,2023/09/07 20,7,-15,8.059622667,0,0,0,0,0,0,0,0,0,0,861.7270632,NA,mixed,0.644184465,0,0,8.182996323
166,0CO,9/7/2023 21:55,44.6,5,19.13,280,9,0,30.75,NA,10,NA,CLR,9/7/2023,21:55,2023/09/07 21,7,-14.66666667,6.859253333,0,0,0,0,0,0,0,0,0,0,861.9139686,NA,mixed,0.605635461,0,0,8.182996323
167,0CO,9/7/2023 22:55,42.8,17.6,35.87,120,8,0,30.74,NA,10,NA,CLR,9/7/2023,22:55,2023/09/07 22,6.666666667,-12.33333333,3.258145333,0,0,0,0,0,0,0,0,0,0,862.0074212,NA,mixed,NA,0,0,8.182996323
168,0CO,9/7/2023 23:55,42.8,21.2,41.84,110,13,0,30.75,NA,10,22,CLR,9/7/2023,23:55,2023/09/07 23,6,-6,7.030734667,0,0,0,0,0,0,0,0,0,0,862.0074212,11.317768,mixed,0.432164944,0,0,8.182996323
169,0CO,9/8/2023 0:55,42.8,23,45.14,150,12,0,30.74,NA,10,22,CLR,9/8/2023,0:55,2023/09/08 00,6,-5,NA,0,0,0,0,0,0,0,0,0,0,862.0074212,NA,mixed,0.451439446,0,0,8.182996323
170,0CO,9/8/2023 2:55,41,21.2,44.85,150,9,0,30.73,NA,10,16,CLR,9/8/2023,2:55,2023/09/08 02,5,-6,6.516290667,0,0,0,0,0,0,0,0,0,0,861.6336106,11.832212,mixed,0.480351199,0,0,8.182996323
171,0CO,9/8/2023 3:55,41,23,48.39,210,8,0,30.72,NA,10,NA,CLR,9/8/2023,3:55,2023/09/08 03,5,-5.333333333,5.14444,0,0,0,0,0,0,0,0,0,0,861.3532526,NA,mixed,0.461076697,0,0,8.182996323
172,0CO,9/8/2023 4:55,41,23,48.39,260,5,0,30.72,NA,10,NA,CLR,9/8/2023,4:55,2023/09/08 04,5,-5,3.429626667,0,0,0,0,0,0,0,0,0,0,861.2597999,NA,mixed,0.59599821,0,0,8.182996323
173,0CO,9/8/2023 5:55,41,19.4,41.54,260,7,0,30.72,NA,10,NA,CLR,9/8/2023,5:55,2023/09/08 05,5,-7,3.086664,0,0,0,0,0,0,0,0,0,0,861.1663472,NA,mixed,0.586360959,0,0,8.182996323
174,0CO,9/8/2023 6:55,41,19.4,41.54,250,6,0,30.73,NA,10,NA,CLR,9/8/2023,6:55,2023/09/08 06,5,-7,3.258145333,0,0,0,0,0,0,0,0,0,0,861.6336106,NA,mixed,0.557449206,0,0,8.182996323
175,0CO,9/8/2023 7:55,41,19.4,41.54,260,7,0,30.74,NA,10,17,CLR,9/8/2023,7:55,2023/09/08 07,5.333333333,-7,3.944070667,0,0,0,0,0,0,0,0,0,0,861.8205159,10.28888,mixed,0.480351199,0,0,8.182996323
176,0CO,9/8/2023 8:55,42.8,17.6,35.87,290,19,0,30.74,NA,10,25,CLR,9/8/2023,8:55,2023/09/08 08,6,-8,8.745548,0,0,0,0,0,0,0,0,0,0,861.8205159,12.8611,mixed,0.547811955,0,0,8.182996323
177,0CO,9/8/2023 9:55,44.6,14,28.64,290,19,0,30.75,NA,10,26,CLR,9/8/2023,9:55,2023/09/08 09,7,-8.333333333,8.231104,0,0,0,0,0,0,0,0,0,0,862.1008739,14.404432,mixed,0.499625701,0,0,8.182996323
178,0CO,9/8/2023 10:55,46.4,14,26.75,270,22,0,30.75,NA,10,30,CLR,9/8/2023,10:55,2023/09/08 10,8,-10,10.11739867,0,0,0,0,0,0,0,0,0,0,862.2877792,15.43332,mixed,0.480351199,0,0,8.182996323
179,0CO,9/8/2023 11:55,50,15.8,25.28,NA,NA,0,30.77,NA,10,NA,CLR,9/8/2023,11:55,2023/09/08 11,9.666666667,-9.666666667,NA,0,0,0,0,0,0,0,0,0,0,862.4746846,NA,rain,8.059622667,0,0,8.182996323
180,0CO,9/8/2023 12:55,51.8,17.6,25.56,270,19,0,30.76,NA,10,32,CLR,9/8/2023,12:55,2023/09/08 12,10.66666667,-8,9.602954667,0,0,0,0,0,0,0,0,0,0,862.3812319,16.462208,rain,4.629996,0,0,8.182996323
181,0CO,9/8/2023 13:55,51.8,12.2,20.2,290,21,0,30.76,NA,10,32,CLR,9/8/2023,13:55,2023/09/08 13,11,-9.666666667,8.402585333,0,0,0,0,0,0,0,0,0,0,862.3812319,18.00554,rain,4.287033333,0,0,8.182996323
182,0CO,9/8/2023 14:55,53.6,14,20.46,280,22,0,30.75,NA,10,NA,CLR,9/8/2023,14:55,2023/09/08 14,11.66666667,-10,11.832212,0,0,0,0,0,0,0,0,0,0,862.1008739,NA,rain,4.972958667,0,0,8.182996323
183,0CO,9/8/2023 15:55,53.6,14,20.46,NA,NA,0,30.75,NA,10,NA,CLR,9/8/2023,15:55,2023/09/08 15,11.66666667,-10,NA,0,0,0,0,0,0,0,0,0,0,862.1008739,NA,rain,5.487402667,0,0,8.182996323
184,0CO,9/8/2023 16:55,51.8,14,21.86,310,12,0,30.77,NA,10,33,CLR,9/8/2023,16:55,2023/09/08 16,11.33333333,-9.666666667,NA,0,0,0,0,0,0,0,0,0,0,862.3812319,NA,rain,4.972958667,0,0,8.182996323
185,0CO,9/8/2023 17:55,51.8,14,21.86,300,13,0,30.77,NA,10,NA,CLR,9/8/2023,17:55,2023/09/08 17,11.66666667,-9.666666667,NA,0,0,0,0,0,0,0,0,0,0,862.3812319,NA,rain,6.001846667,0,0,8.182996323
186,0CO,9/8/2023 18:55,50,12.2,21.59,290,20,0,30.77,NA,10,NA,CLR,9/8/2023,18:55,2023/09/08 18,10.33333333,-10.33333333,8.745548,0,0,0,0,0,0,0,0,0,0,862.6615899,NA,rain,4.115552,0,0,8.182996323
187,0CO,9/8/2023 19:55,44.6,10.4,24.42,290,16,0,30.77,NA,10,19,CLR,9/8/2023,19:55,2023/09/08 19,7.666666667,-11.66666667,8.059622667,0,0,0,0,0,0,0,0,0,0,862.6615899,10.803324,rain,3.429626667,0,0,8.182996323
188,0CO,9/8/2023 20:55,44.6,12.2,26.45,290,18,0,30.79,NA,10,23,CLR,9/8/2023,20:55,2023/09/08 20,7,-11.66666667,8.574066667,0,0,0,0,0,0,0,0,0,0,863.1288533,NA,rain,6.001846667,0,0,8.182996323
189,0CO,9/8/2023 21:55,44.6,10.4,24.42,290,18,0,30.79,NA,10,NA,CLR,9/8/2023,21:55,2023/09/08 21,7,-11.33333333,8.402585333,0,0,0,0,0,0,0,0,0,0,863.2223059,NA,rain,3.944070667,0,0,8.182996323
190,0CO,9/8/2023 22:55,44.6,8.6,22.53,290,21,0,30.77,NA,10,29,CLR,9/8/2023,22:55,2023/09/08 22,6.666666667,-12.33333333,9.602954667,0,0,0,0,0,0,0,0,0,0,862.9419479,14.918876,rain,4.972958667,0,0,8.182996323
191,0CO,9/8/2023 23:55,42.8,10.4,26.16,290,13,0,30.77,NA,10,19,CLR,9/8/2023,23:55,2023/09/08 23,6.333333333,-12.33333333,8.059622667,0,0,0,0,0,0,0,0,0,0,862.6615899,13.375544,rain,3.601108,0,0,8.182996323
192,0CO,9/9/2023 0:55,41,10.4,28.04,290,14,0,30.77,NA,10,18,CLR,9/9/2023,0:55,2023/09/09 00,5.666666667,-12,6.173328,0,0,0,0,0,0,0,0,0,0,862.6615899,9.259992,rain,3.086664,0,0,8.182996323
193,0CO,9/9/2023 1:55,41,10.4,28.04,290,17,0,30.74,NA,10,21,CLR,9/9/2023,1:55,2023/09/09 01,5,-12,7.545178667,0,0,0,0,0,0,0,0,0,0,862.1008739,NA,mixed,0.836929483,0,0,8.182996323
194,0CO,9/9/2023 2:55,41,14,32.88,300,17,0,30.74,NA,10,NA,CLR,9/9/2023,2:55,2023/09/09 02,5,-10.33333333,8.059622667,0,0,0,0,0,0,0,0,0,0,861.8205159,NA,mixed,0.836929483,0,0,8.182996323
195,0CO,9/9/2023 3:55,41,15.8,35.57,300,20,0,30.72,NA,10,NA,CLR,9/9/2023,3:55,2023/09/09 03,5,-9,10.11739867,0,0,0,0,0,0,0,0,0,0,861.3532526,NA,mixed,0.817654981,0,0,8.182996323
196,0CO,9/9/2023 4:55,41,14,32.88,310,22,0,30.72,NA,10,26,CLR,9/9/2023,4:55,2023/09/09 04,5,-9.333333333,10.46036133,0,0,0,0,0,0,0,0,0,0,861.2597999,13.889988,mixed,0.779105978,0,0,8.182996323
197,0CO,9/9/2023 5:55,37.4,15.8,40.93,320,21,0,30.72,NA,10,28,CLR,9/9/2023,5:55,2023/09/09 05,3.666666667,-9.666666667,10.11739867,0,0,0,0,0,0,0,0,0,0,861.2597999,14.404432,mixed,0.740556974,0,0,8.182996323
198,0CO,9/9/2023 6:55,37.4,19.4,47.8,320,20,0,30.73,NA,10,NA,CLR,9/9/2023,6:55,2023/09/09 06,3.666666667,-7.666666667,10.97480533,0,0,0,0,0,0,0,0,0,0,861.2597999,NA,mixed,0.779105978,0,0,8.182996323
199,0CO,9/9/2023 7:55,41,19.4,41.54,320,16,0,30.76,NA,10,23,CLR,9/9/2023,7:55,2023/09/09 07,4.666666667,-7,9.088510667,0,0,0,0,0,0,0,0,0,0,862.1008739,12.8611,mixed,0.567086457,0,0,8.182996323
200,0CO,9/9/2023 8:55,44.6,19.4,36.18,300,11,0,30.77,NA,10,18,CLR,9/9/2023,8:55,2023/09/09 08,6,-7,4.972958667,0,0,0,0,0,0,0,0,0,0,862.7550426,11.317768,mixed,0.576723708,0,0,8.182996323
201,0CO,9/9/2023 9:55,44.6,19.4,36.18,300,13,0,30.79,NA,10,22,CLR,9/9/2023,9:55,2023/09/09 09,7,-7,6.859253333,0,0,0,0,0,0,0,0,0,0,863.1288533,12.8611,mixed,0.682733468,0,0,8.182996323
202,0CO,9/9/2023 10:55,46.4,21.2,36.48,310,9,0,30.8,NA,10,18,CLR,9/9/2023,10:55,2023/09/09 10,8.333333333,-5.666666667,4.287033333,0,0,0,0,0,0,0,0,0,0,863.4092113,12.8611,mixed,0.779105978,0,0,8.182996323
203,0CO,9/9/2023 11:55,50,21.2,31.87,300,13,0,30.8,NA,10,23,BKN,9/9/2023,11:55,2023/09/09 11,10,-6,3.772589333,0,0,0,0,0,0,0,0,0,0,863.5961166,NA,rain,3.944070667,0,0,8.182996323
204,0CO,9/9/2023 12:55,46.4,21.2,36.48,310,10,0,30.79,NA,10,18,SCT,9/9/2023,12:55,2023/09/09 12,9,-5.666666667,3.429626667,0,0,0,0,0,0,0,0,0,0,863.3157586,10.803324,rain,4.972958667,0,0,8.182996323
205,0CO,9/9/2023 13:55,50,23,34.39,10,5,0,30.79,NA,10,16,BKN,9/9/2023,13:55,2023/09/09 13,10,-5,1.886294667,0,0,0,0,0,0,0,0,0,0,863.2223059,NA,rain,3.429626667,0,0,8.182996323
206,0CO,9/9/2023 14:55,51.8,24.8,34.69,60,5,0,30.78,NA,10,NA,BKN,9/9/2023,14:55,2023/09/09 14,11,-4.666666667,2.57222,0,0,0,0,0,0,0,0,0,0,863.1288533,NA,rain,2.915182667,0,0,8.182996323
